i x y side frame field experiment
38 753 610 dx 193 0 .
39 753 611 dx 193 0 .
40 753 612 dx 193 0 .
41 753 612 dx 193 0 .
42 753 613 dx 193 0 .
43 752 614 dx 193 0 .
44 752 614 dx 193 0 .
45 751 615 dx 193 0 .
46 751 615 dx 193 0 .
47 751 616 dx 193 0 .
48 750 616 dx 193 0 .
49 750 617 dx 193 0 .
50 750 617 dx 193 0 .
51 749 618 dx 193 0 .
52 749 619 dx 193 0 .
53 749 619 dx 193 0 .
54 749 620 dx 193 0 .
55 749 621 dx 193 0 .
56 749 622 dx 193 0 .
57 749 622 dx 193 0 .
58 749 623 dx 193 0 .
59 750 624 dx 193 0 .
60 750 625 dx 193 0 .
61 750 626 dx 193 0 .
62 750 627 dx 193 0 .
63 751 627 dx 193 0 .
64 751 628 dx 193 0 .
65 752 629 dx 193 0 .
66 752 630 dx 193 0 .
67 753 631 dx 193 0 .
68 753 632 dx 193 0 .
69 753 633 dx 193 0 .
70 753 634 dx 193 0 .
71 754 634 dx 193 0 .
72 754 635 dx 193 0 .
73 754 636 dx 193 0 .
74 754 637 dx 193 0 .
75 754 637 dx 193 0 .
76 754 638 dx 193 0 .
77 754 639 dx 193 0 .
78 753 639 dx 193 0 .
79 753 640 dx 193 0 .
80 753 641 dx 193 0 .
81 753 641 dx 193 0 .
82 752 642 dx 193 0 .
83 752 642 dx 193 0 .
84 751 643 dx 193 0 .
85 751 643 dx 193 0 .
86 750 644 dx 193 0 .
87 750 644 dx 193 0 .
88 749 645 dx 193 0 .
89 749 646 dx 193 0 .
90 749 646 dx 193 0 .
91 749 647 dx 193 0 .
92 749 648 dx 193 0 .
93 749 648 dx 193 0 .
94 749 649 dx 193 0 .
95 749 650 dx 193 0 .
96 749 651 dx 193 0 .
97 750 652 dx 193 0 .
98 750 653 dx 193 0 .
99 751 654 dx 193 0 .
0 737 590 sx 193 0 .
1 736 590 sx 193 0 .
2 735 591 sx 193 0 .
3 734 592 sx 193 0 .
4 734 593 sx 193 0 .
5 735 594 sx 193 0 .
6 734 595 sx 193 0 .
7 734 595 sx 193 0 .
8 733 596 sx 193 0 .
9 732 597 sx 193 0 .
10 731 597 sx 193 0 .
11 730 597 sx 193 0 .
12 729 597 sx 193 0 .
13 728 597 sx 193 0 .
14 727 597 sx 193 0 .
15 726 596 sx 193 0 .
16 725 596 sx 193 0 .
17 724 596 sx 193 0 .
18 723 596 sx 193 0 .
19 722 596 sx 193 0 .
20 722 596 sx 193 0 .
21 721 597 sx 193 0 .
22 720 598 sx 193 0 .
23 720 599 sx 193 0 .
24 719 600 sx 193 0 .
25 719 600 sx 193 0 .
26 718 601 sx 193 0 .
27 718 602 sx 193 0 .
28 718 603 sx 193 0 .
29 718 605 sx 193 0 .
30 718 606 sx 193 0 .
31 718 607 sx 193 0 .
32 718 608 sx 193 0 .
33 718 609 sx 193 0 .
34 718 610 sx 193 0 .
35 718 611 sx 193 0 .
36 719 612 sx 193 0 .
37 719 613 sx 193 0 .
38 719 614 sx 193 0 .
39 720 615 sx 193 0 .
40 721 616 sx 193 0 .
41 721 616 sx 193 0 .
42 722 617 sx 193 0 .
43 723 617 sx 193 0 .
44 724 617 sx 193 0 .
45 725 617 sx 193 0 .
46 726 617 sx 193 0 .
47 727 617 sx 193 0 .
48 728 616 sx 193 0 .
49 730 616 sx 193 0 .
50 731 616 sx 193 0 .
51 732 615 sx 193 0 .
52 733 615 sx 193 0 .
53 733 616 sx 193 0 .
54 734 616 sx 193 0 .
55 735 617 sx 193 0 .
56 735 618 sx 193 0 .
57 736 619 sx 193 0 .
58 736 620 sx 193 0 .
59 736 621 sx 193 0 .
60 736 623 sx 193 0 .
61 736 624 sx 193 0 .
62 736 625 sx 193 0 .
63 735 625 sx 193 0 .
64 734 626 sx 193 0 .
65 733 625 sx 193 0 .
66 732 625 sx 193 0 .
67 731 626 sx 193 0 .
68 731 626 sx 193 0 .
69 730 627 sx 193 0 .
70 730 628 sx 193 0 .
71 729 629 sx 193 0 .
72 729 630 sx 193 0 .
73 728 631 sx 193 0 .
74 728 632 sx 193 0 .
75 728 633 sx 193 0 .
76 728 634 sx 193 0 .
77 728 636 sx 193 0 .
78 728 637 sx 193 0 .
79 728 638 sx 193 0 .
80 728 639 sx 193 0 .
81 729 640 sx 193 0 .
82 729 640 sx 193 0 .
83 730 641 sx 193 0 .
84 731 642 sx 193 0 .
85 731 642 sx 193 0 .
86 731 643 sx 193 0 .
87 732 644 sx 193 0 .
88 733 645 sx 193 0 .
89 733 646 sx 193 0 .
90 732 647 sx 193 0 .
91 732 648 sx 193 0 .
92 733 649 sx 193 0 .
93 733 649 sx 193 0 .
94 734 650 sx 193 0 .
95 734 651 sx 193 0 .
96 733 652 sx 193 0 .
97 734 653 sx 193 0 .
98 734 654 sx 193 0 .
99 736 655 sx 193 0 .
0 898 105 dx 194 0 .
1 898 105 dx 194 0 .
2 898 105 dx 194 0 .
3 899 106 dx 194 0 .
4 899 106 dx 194 0 .
5 899 107 dx 194 0 .
6 898 107 dx 194 0 .
7 898 108 dx 194 0 .
8 898 108 dx 194 0 .
9 899 109 dx 194 0 .
10 899 109 dx 194 0 .
11 900 110 dx 194 0 .
12 900 110 dx 194 0 .
13 900 110 dx 194 0 .
14 901 111 dx 194 0 .
15 901 111 dx 194 0 .
16 901 112 dx 194 0 .
17 901 112 dx 194 0 .
18 902 113 dx 194 0 .
19 902 113 dx 194 0 .
20 902 114 dx 194 0 .
21 902 115 dx 194 0 .
22 902 115 dx 194 0 .
23 902 116 dx 194 0 .
24 902 117 dx 194 0 .
25 902 117 dx 194 0 .
26 902 118 dx 194 0 .
27 902 119 dx 194 0 .
28 902 119 dx 194 0 .
29 902 120 dx 194 0 .
30 902 120 dx 194 0 .
31 902 121 dx 194 0 .
32 902 122 dx 194 0 .
33 901 122 dx 194 0 .
34 901 123 dx 194 0 .
35 901 123 dx 194 0 .
36 900 124 dx 194 0 .
37 900 124 dx 194 0 .
38 900 124 dx 194 0 .
39 899 125 dx 194 0 .
40 899 125 dx 194 0 .
41 898 125 dx 194 0 .
42 898 126 dx 194 0 .
43 898 126 dx 194 0 .
44 897 127 dx 194 0 .
45 898 127 dx 194 0 .
46 897 128 dx 194 0 .
47 897 128 dx 194 0 .
48 897 128 dx 194 0 .
49 896 129 dx 194 0 .
50 896 129 dx 194 0 .
51 896 130 dx 194 0 .
52 896 131 dx 194 0 .
53 897 131 dx 194 0 .
54 897 132 dx 194 0 .
55 897 132 dx 194 0 .
56 896 133 dx 194 0 .
57 896 133 dx 194 0 .
58 896 133 dx 194 0 .
59 895 134 dx 194 0 .
60 894 134 dx 194 0 .
61 894 133 dx 194 0 .
62 893 133 dx 194 0 .
63 892 133 dx 194 0 .
64 892 133 dx 194 0 .
65 892 133 dx 194 0 .
66 891 134 dx 194 0 .
67 892 134 dx 194 0 .
68 891 135 dx 194 0 .
69 891 135 dx 194 0 .
70 890 136 dx 194 0 .
71 890 136 dx 194 0 .
72 891 137 dx 194 0 .
73 891 137 dx 194 0 .
74 890 138 dx 194 0 .
75 890 138 dx 194 0 .
76 890 138 dx 194 0 .
77 889 139 dx 194 0 .
78 889 139 dx 194 0 .
79 889 140 dx 194 0 .
80 889 140 dx 194 0 .
81 889 141 dx 194 0 .
82 889 142 dx 194 0 .
83 890 142 dx 194 0 .
84 890 143 dx 194 0 .
85 890 144 dx 194 0 .
86 890 144 dx 194 0 .
87 890 145 dx 194 0 .
88 890 145 dx 194 0 .
89 890 145 dx 194 0 .
90 889 146 dx 194 0 .
91 889 146 dx 194 0 .
92 888 147 dx 194 0 .
93 888 147 dx 194 0 .
94 888 148 dx 194 0 .
95 888 148 dx 194 0 .
96 888 149 dx 194 0 .
97 888 149 dx 194 0 .
98 888 150 dx 194 0 .
99 889 151 dx 194 0 .
0 883 107 sx 194 0 .
1 882 107 sx 194 0 .
2 881 107 sx 194 0 .
3 881 107 sx 194 0 .
4 881 108 sx 194 0 .
5 881 108 sx 194 0 .
6 880 109 sx 194 0 .
7 881 109 sx 194 0 .
8 880 110 sx 194 0 .
9 880 110 sx 194 0 .
10 880 111 sx 194 0 .
11 880 111 sx 194 0 .
12 880 112 sx 194 0 .
13 879 112 sx 194 0 .
14 879 113 sx 194 0 .
15 878 113 sx 194 0 .
16 878 113 sx 194 0 .
17 877 113 sx 194 0 .
18 877 113 sx 194 0 .
19 876 114 sx 194 0 .
20 876 113 sx 194 0 .
21 875 113 sx 194 0 .
22 875 113 sx 194 0 .
23 874 114 sx 194 0 .
24 874 114 sx 194 0 .
25 874 114 sx 194 0 .
26 873 115 sx 194 0 .
27 873 115 sx 194 0 .
28 873 116 sx 194 0 .
29 873 116 sx 194 0 .
30 872 117 sx 194 0 .
31 872 117 sx 194 0 .
32 872 118 sx 194 0 .
33 872 118 sx 194 0 .
34 872 119 sx 194 0 .
35 872 119 sx 194 0 .
36 872 120 sx 194 0 .
37 872 120 sx 194 0 .
38 873 121 sx 194 0 .
39 873 121 sx 194 0 .
40 873 122 sx 194 0 .
41 873 123 sx 194 0 .
42 873 123 sx 194 0 .
43 874 124 sx 194 0 .
44 874 125 sx 194 0 .
45 874 125 sx 194 0 .
46 874 126 sx 194 0 .
47 875 126 sx 194 0 .
48 875 127 sx 194 0 .
49 875 127 sx 194 0 .
50 875 128 sx 194 0 .
51 875 128 sx 194 0 .
52 875 129 sx 194 0 .
53 875 129 sx 194 0 .
54 875 130 sx 194 0 .
55 875 130 sx 194 0 .
56 875 131 sx 194 0 .
57 874 131 sx 194 0 .
58 874 132 sx 194 0 .
59 874 132 sx 194 0 .
60 874 132 sx 194 0 .
61 873 133 sx 194 0 .
62 873 133 sx 194 0 .
63 873 133 sx 194 0 .
64 872 134 sx 194 0 .
65 872 134 sx 194 0 .
66 872 135 sx 194 0 .
67 871 135 sx 194 0 .
68 871 136 sx 194 0 .
69 871 136 sx 194 0 .
70 871 136 sx 194 0 .
71 870 137 sx 194 0 .
72 870 137 sx 194 0 .
73 870 138 sx 194 0 .
74 870 139 sx 194 0 .
75 870 139 sx 194 0 .
76 870 140 sx 194 0 .
77 870 140 sx 194 0 .
78 870 141 sx 194 0 .
79 870 142 sx 194 0 .
80 870 142 sx 194 0 .
81 870 143 sx 194 0 .
82 870 143 sx 194 0 .
83 870 144 sx 194 0 .
84 870 145 sx 194 0 .
85 870 145 sx 194 0 .
86 870 146 sx 194 0 .
87 870 146 sx 194 0 .
88 870 147 sx 194 0 .
89 871 147 sx 194 0 .
90 871 148 sx 194 0 .
91 871 148 sx 194 0 .
92 871 149 sx 194 0 .
93 872 149 sx 194 0 .
94 872 150 sx 194 0 .
95 872 150 sx 194 0 .
96 872 150 sx 194 0 .
97 873 151 sx 194 0 .
98 873 151 sx 194 0 .
99 874 152 sx 194 0 .
0 744 197 dx 195 0 .
1 744 197 dx 195 0 .
2 744 197 dx 195 0 .
3 744 198 dx 195 0 .
4 744 198 dx 195 0 .
5 745 198 dx 195 0 .
6 745 198 dx 195 0 .
7 745 198 dx 195 0 .
8 746 199 dx 195 0 .
9 746 198 dx 195 0 .
10 747 199 dx 195 0 .
11 747 199 dx 195 0 .
12 747 199 dx 195 0 .
13 748 199 dx 195 0 .
14 748 200 dx 195 0 .
15 748 200 dx 195 0 .
16 748 200 dx 195 0 .
17 749 201 dx 195 0 .
18 749 201 dx 195 0 .
19 749 202 dx 195 0 .
20 749 202 dx 195 0 .
21 749 202 dx 195 0 .
22 749 203 dx 195 0 .
23 749 203 dx 195 0 .
24 749 204 dx 195 0 .
25 749 204 dx 195 0 .
26 749 205 dx 195 0 .
27 749 206 dx 195 0 .
28 748 206 dx 195 0 .
29 748 207 dx 195 0 .
30 748 207 dx 195 0 .
31 748 208 dx 195 0 .
32 747 208 dx 195 0 .
33 747 209 dx 195 0 .
34 747 209 dx 195 0 .
35 747 210 dx 195 0 .
36 747 210 dx 195 0 .
37 747 211 dx 195 0 .
38 747 211 dx 195 0 .
39 747 211 dx 195 0 .
40 747 211 dx 195 0 .
41 748 211 dx 195 0 .
42 748 211 dx 195 0 .
43 748 211 dx 195 0 .
44 749 211 dx 195 0 .
45 749 211 dx 195 0 .
46 749 211 dx 195 0 .
47 750 212 dx 195 0 .
48 750 212 dx 195 0 .
49 750 212 dx 195 0 .
50 751 213 dx 195 0 .
51 751 213 dx 195 0 .
52 751 213 dx 195 0 .
53 752 212 dx 195 0 .
54 752 212 dx 195 0 .
55 753 213 dx 195 0 .
56 753 213 dx 195 0 .
57 753 213 dx 195 0 .
58 753 213 dx 195 0 .
59 754 214 dx 195 0 .
60 754 213 dx 195 0 .
61 755 214 dx 195 0 .
62 755 214 dx 195 0 .
63 755 214 dx 195 0 .
64 755 214 dx 195 0 .
65 756 215 dx 195 0 .
66 756 215 dx 195 0 .
67 756 215 dx 195 0 .
68 756 216 dx 195 0 .
69 756 216 dx 195 0 .
70 757 217 dx 195 0 .
71 757 217 dx 195 0 .
72 757 217 dx 195 0 .
73 757 218 dx 195 0 .
74 757 218 dx 195 0 .
75 757 218 dx 195 0 .
76 757 219 dx 195 0 .
77 757 219 dx 195 0 .
78 757 220 dx 195 0 .
79 758 220 dx 195 0 .
80 758 220 dx 195 0 .
81 758 221 dx 195 0 .
82 758 221 dx 195 0 .
83 758 222 dx 195 0 .
84 758 222 dx 195 0 .
85 758 222 dx 195 0 .
86 757 223 dx 195 0 .
87 757 223 dx 195 0 .
88 757 224 dx 195 0 .
89 757 224 dx 195 0 .
90 757 225 dx 195 0 .
91 757 225 dx 195 0 .
92 757 225 dx 195 0 .
93 757 226 dx 195 0 .
94 757 226 dx 195 0 .
95 756 227 dx 195 0 .
96 756 227 dx 195 0 .
97 756 228 dx 195 0 .
98 756 228 dx 195 0 .
99 756 229 dx 195 0 .
0 728 202 sx 195 0 .
1 727 201 sx 195 0 .
2 727 201 sx 195 0 .
3 726 202 sx 195 0 .
4 726 202 sx 195 0 .
5 726 202 sx 195 0 .
6 725 202 sx 195 0 .
7 725 203 sx 195 0 .
8 725 203 sx 195 0 .
9 725 203 sx 195 0 .
10 724 204 sx 195 0 .
11 724 204 sx 195 0 .
12 724 205 sx 195 0 .
13 724 205 sx 195 0 .
14 723 205 sx 195 0 .
15 723 206 sx 195 0 .
16 723 206 sx 195 0 .
17 723 206 sx 195 0 .
18 723 207 sx 195 0 .
19 722 207 sx 195 0 .
20 722 208 sx 195 0 .
21 722 208 sx 195 0 .
22 722 209 sx 195 0 .
23 722 209 sx 195 0 .
24 722 209 sx 195 0 .
25 722 210 sx 195 0 .
26 722 210 sx 195 0 .
27 721 211 sx 195 0 .
28 721 211 sx 195 0 .
29 721 212 sx 195 0 .
30 721 212 sx 195 0 .
31 721 213 sx 195 0 .
32 721 213 sx 195 0 .
33 721 213 sx 195 0 .
34 721 214 sx 195 0 .
35 721 214 sx 195 0 .
36 721 215 sx 195 0 .
37 721 215 sx 195 0 .
38 721 216 sx 195 0 .
39 721 216 sx 195 0 .
40 721 217 sx 195 0 .
41 721 217 sx 195 0 .
42 721 218 sx 195 0 .
43 721 218 sx 195 0 .
44 721 219 sx 195 0 .
45 721 219 sx 195 0 .
46 721 219 sx 195 0 .
47 721 220 sx 195 0 .
48 721 220 sx 195 0 .
49 722 221 sx 195 0 .
50 722 221 sx 195 0 .
51 722 222 sx 195 0 .
52 722 222 sx 195 0 .
53 722 222 sx 195 0 .
54 722 223 sx 195 0 .
55 722 223 sx 195 0 .
56 723 223 sx 195 0 .
57 723 224 sx 195 0 .
58 723 224 sx 195 0 .
59 723 225 sx 195 0 .
60 723 225 sx 195 0 .
61 724 225 sx 195 0 .
62 724 226 sx 195 0 .
63 724 226 sx 195 0 .
64 724 226 sx 195 0 .
65 725 227 sx 195 0 .
66 725 227 sx 195 0 .
67 725 227 sx 195 0 .
68 725 227 sx 195 0 .
69 726 228 sx 195 0 .
70 726 228 sx 195 0 .
71 727 228 sx 195 0 .
72 727 228 sx 195 0 .
73 727 228 sx 195 0 .
74 728 228 sx 195 0 .
75 728 228 sx 195 0 .
76 729 228 sx 195 0 .
77 729 228 sx 195 0 .
78 730 227 sx 195 0 .
79 730 227 sx 195 0 .
80 731 227 sx 195 0 .
81 731 227 sx 195 0 .
82 732 227 sx 195 0 .
83 732 227 sx 195 0 .
84 732 227 sx 195 0 .
85 733 227 sx 195 0 .
86 733 227 sx 195 0 .
87 733 227 sx 195 0 .
88 734 228 sx 195 0 .
89 734 228 sx 195 0 .
90 734 228 sx 195 0 .
91 735 229 sx 195 0 .
92 735 229 sx 195 0 .
93 735 229 sx 195 0 .
94 736 228 sx 195 0 .
95 736 228 sx 195 0 .
96 737 229 sx 195 0 .
97 737 229 sx 195 0 .
98 737 229 sx 195 0 .
99 738 230 sx 195 0 .
0 623 234 dx 196 0 .
1 623 234 dx 196 0 .
2 623 234 dx 196 0 .
3 624 235 dx 196 0 .
4 624 235 dx 196 0 .
5 625 234 dx 196 0 .
6 626 234 dx 196 0 .
7 626 234 dx 196 0 .
8 627 235 dx 196 0 .
9 627 235 dx 196 0 .
10 627 235 dx 196 0 .
11 628 236 dx 196 0 .
12 628 236 dx 196 0 .
13 629 235 dx 196 0 .
14 630 236 dx 196 0 .
15 630 236 dx 196 0 .
16 630 236 dx 196 0 .
17 631 237 dx 196 0 .
18 631 236 dx 196 0 .
19 632 237 dx 196 0 .
20 632 237 dx 196 0 .
21 633 238 dx 196 0 .
22 633 237 dx 196 0 .
23 634 238 dx 196 0 .
24 634 238 dx 196 0 .
25 635 239 dx 196 0 .
26 635 239 dx 196 0 .
27 636 239 dx 196 0 .
28 636 239 dx 196 0 .
29 637 239 dx 196 0 .
30 637 240 dx 196 0 .
31 637 240 dx 196 0 .
32 638 241 dx 196 0 .
33 638 241 dx 196 0 .
34 638 242 dx 196 0 .
35 638 242 dx 196 0 .
36 638 243 dx 196 0 .
37 637 244 dx 196 0 .
38 637 244 dx 196 0 .
39 637 245 dx 196 0 .
40 637 245 dx 196 0 .
41 638 246 dx 196 0 .
42 638 246 dx 196 0 .
43 638 246 dx 196 0 .
44 638 246 dx 196 0 .
45 639 246 dx 196 0 .
46 639 246 dx 196 0 .
47 640 246 dx 196 0 .
48 640 246 dx 196 0 .
49 641 246 dx 196 0 .
50 642 246 dx 196 0 .
51 643 245 dx 196 0 .
52 644 245 dx 196 0 .
53 644 245 dx 196 0 .
54 645 245 dx 196 0 .
55 646 245 dx 196 0 .
56 646 245 dx 196 0 .
57 647 245 dx 196 0 .
58 647 245 dx 196 0 .
59 648 245 dx 196 0 .
60 648 245 dx 196 0 .
61 649 246 dx 196 0 .
62 649 246 dx 196 0 .
63 650 247 dx 196 0 .
64 650 247 dx 196 0 .
65 651 247 dx 196 0 .
66 651 247 dx 196 0 .
67 652 246 dx 196 0 .
68 653 246 dx 196 0 .
69 653 246 dx 196 0 .
70 654 247 dx 196 0 .
71 654 247 dx 196 0 .
72 654 247 dx 196 0 .
73 655 248 dx 196 0 .
74 655 248 dx 196 0 .
75 655 249 dx 196 0 .
76 656 249 dx 196 0 .
77 656 250 dx 196 0 .
78 656 250 dx 196 0 .
79 656 251 dx 196 0 .
80 656 251 dx 196 0 .
81 657 252 dx 196 0 .
82 657 252 dx 196 0 .
83 657 253 dx 196 0 .
84 657 253 dx 196 0 .
85 657 254 dx 196 0 .
86 657 254 dx 196 0 .
87 657 255 dx 196 0 .
88 657 256 dx 196 0 .
89 657 256 dx 196 0 .
90 657 257 dx 196 0 .
91 656 257 dx 196 0 .
92 656 258 dx 196 0 .
93 656 259 dx 196 0 .
94 656 259 dx 196 0 .
95 656 260 dx 196 0 .
96 655 261 dx 196 0 .
97 655 261 dx 196 0 .
98 655 262 dx 196 0 .
99 655 263 dx 196 0 .
0 604 254 sx 196 0 .
1 604 254 sx 196 0 .
2 604 254 sx 196 0 .
3 604 254 sx 196 0 .
4 605 255 sx 196 0 .
5 605 255 sx 196 0 .
6 605 255 sx 196 0 .
7 606 255 sx 196 0 .
8 606 255 sx 196 0 .
9 607 255 sx 196 0 .
10 607 255 sx 196 0 .
11 607 255 sx 196 0 .
12 608 255 sx 196 0 .
13 608 255 sx 196 0 .
14 609 255 sx 196 0 .
15 609 255 sx 196 0 .
16 610 255 sx 196 0 .
17 610 254 sx 196 0 .
18 611 254 sx 196 0 .
19 611 254 sx 196 0 .
20 612 254 sx 196 0 .
21 612 254 sx 196 0 .
22 613 254 sx 196 0 .
23 613 254 sx 196 0 .
24 614 254 sx 196 0 .
25 614 254 sx 196 0 .
26 615 254 sx 196 0 .
27 615 254 sx 196 0 .
28 615 254 sx 196 0 .
29 616 254 sx 196 0 .
30 616 254 sx 196 0 .
31 616 254 sx 196 0 .
32 617 255 sx 196 0 .
33 617 255 sx 196 0 .
34 617 255 sx 196 0 .
35 618 256 sx 196 0 .
36 618 256 sx 196 0 .
37 618 256 sx 196 0 .
38 619 256 sx 196 0 .
39 619 256 sx 196 0 .
40 620 257 sx 196 0 .
41 620 257 sx 196 0 .
42 620 257 sx 196 0 .
43 621 257 sx 196 0 .
44 621 257 sx 196 0 .
45 622 257 sx 196 0 .
46 622 257 sx 196 0 .
47 623 257 sx 196 0 .
48 624 256 sx 196 0 .
49 624 256 sx 196 0 .
50 625 256 sx 196 0 .
51 625 256 sx 196 0 .
52 626 256 sx 196 0 .
53 627 255 sx 196 0 .
54 627 255 sx 196 0 .
55 628 255 sx 196 0 .
56 629 255 sx 196 0 .
57 629 254 sx 196 0 .
58 630 254 sx 196 0 .
59 630 254 sx 196 0 .
60 631 254 sx 196 0 .
61 631 254 sx 196 0 .
62 631 254 sx 196 0 .
63 632 254 sx 196 0 .
64 632 254 sx 196 0 .
65 632 254 sx 196 0 .
66 633 254 sx 196 0 .
67 633 254 sx 196 0 .
68 633 255 sx 196 0 .
69 633 255 sx 196 0 .
70 633 255 sx 196 0 .
71 633 255 sx 196 0 .
72 634 256 sx 196 0 .
73 634 256 sx 196 0 .
74 634 256 sx 196 0 .
75 634 257 sx 196 0 .
76 634 257 sx 196 0 .
77 633 258 sx 196 0 .
78 633 258 sx 196 0 .
79 633 259 sx 196 0 .
80 633 259 sx 196 0 .
81 633 260 sx 196 0 .
82 633 260 sx 196 0 .
83 633 261 sx 196 0 .
84 633 261 sx 196 0 .
85 633 261 sx 196 0 .
86 634 262 sx 196 0 .
87 634 262 sx 196 0 .
88 634 262 sx 196 0 .
89 635 263 sx 196 0 .
90 635 263 sx 196 0 .
91 635 263 sx 196 0 .
92 636 263 sx 196 0 .
93 636 262 sx 196 0 .
94 637 262 sx 196 0 .
95 637 262 sx 196 0 .
96 638 263 sx 196 0 .
97 638 263 sx 196 0 .
98 638 263 sx 196 0 .
99 639 264 sx 196 0 .
0 812 232 dx 197 0 .
1 812 232 dx 197 0 .
2 812 232 dx 197 0 .
3 812 232 dx 197 0 .
4 812 232 dx 197 0 .
5 812 232 dx 197 0 .
6 813 233 dx 197 0 .
7 813 233 dx 197 0 .
8 813 233 dx 197 0 .
9 813 233 dx 197 0 .
10 813 234 dx 197 0 .
11 813 234 dx 197 0 .
12 814 234 dx 197 0 .
13 814 234 dx 197 0 .
14 814 235 dx 197 0 .
15 814 235 dx 197 0 .
16 814 235 dx 197 0 .
17 814 235 dx 197 0 .
18 814 236 dx 197 0 .
19 814 236 dx 197 0 .
20 815 236 dx 197 0 .
21 815 237 dx 197 0 .
22 815 237 dx 197 0 .
23 815 237 dx 197 0 .
24 815 238 dx 197 0 .
25 815 238 dx 197 0 .
26 815 238 dx 197 0 .
27 815 239 dx 197 0 .
28 815 239 dx 197 0 .
29 815 239 dx 197 0 .
30 815 240 dx 197 0 .
31 815 240 dx 197 0 .
32 815 240 dx 197 0 .
33 815 241 dx 197 0 .
34 815 241 dx 197 0 .
35 815 241 dx 197 0 .
36 815 242 dx 197 0 .
37 815 242 dx 197 0 .
38 815 242 dx 197 0 .
39 815 243 dx 197 0 .
40 815 243 dx 197 0 .
41 815 243 dx 197 0 .
42 815 243 dx 197 0 .
43 815 244 dx 197 0 .
44 814 244 dx 197 0 .
45 814 244 dx 197 0 .
46 814 244 dx 197 0 .
47 814 245 dx 197 0 .
48 814 245 dx 197 0 .
49 814 245 dx 197 0 .
50 814 245 dx 197 0 .
51 813 246 dx 197 0 .
52 813 246 dx 197 0 .
53 813 246 dx 197 0 .
54 813 246 dx 197 0 .
55 813 246 dx 197 0 .
56 812 247 dx 197 0 .
57 812 247 dx 197 0 .
58 812 247 dx 197 0 .
59 812 247 dx 197 0 .
60 812 247 dx 197 0 .
61 811 248 dx 197 0 .
62 812 248 dx 197 0 .
63 812 248 dx 197 0 .
64 811 249 dx 197 0 .
65 811 249 dx 197 0 .
66 811 249 dx 197 0 .
67 811 249 dx 197 0 .
68 811 249 dx 197 0 .
69 810 250 dx 197 0 .
70 810 250 dx 197 0 .
71 810 250 dx 197 0 .
72 810 250 dx 197 0 .
73 810 251 dx 197 0 .
74 810 251 dx 197 0 .
75 811 251 dx 197 0 .
76 811 252 dx 197 0 .
77 811 252 dx 197 0 .
78 811 252 dx 197 0 .
79 811 252 dx 197 0 .
80 810 253 dx 197 0 .
81 810 253 dx 197 0 .
82 810 253 dx 197 0 .
83 810 253 dx 197 0 .
84 810 253 dx 197 0 .
85 809 254 dx 197 0 .
86 809 254 dx 197 0 .
87 809 254 dx 197 0 .
88 809 254 dx 197 0 .
89 809 254 dx 197 0 .
90 809 255 dx 197 0 .
91 809 255 dx 197 0 .
92 809 255 dx 197 0 .
93 809 256 dx 197 0 .
94 809 256 dx 197 0 .
95 809 256 dx 197 0 .
96 809 256 dx 197 0 .
97 809 257 dx 197 0 .
98 809 257 dx 197 0 .
99 810 258 dx 197 0 .
0 794 233 sx 197 0 .
1 793 233 sx 197 0 .
2 793 233 sx 197 0 .
3 793 234 sx 197 0 .
4 792 234 sx 197 0 .
5 792 234 sx 197 0 .
6 792 234 sx 197 0 .
7 791 235 sx 197 0 .
8 791 235 sx 197 0 .
9 790 235 sx 197 0 .
10 790 235 sx 197 0 .
11 789 234 sx 197 0 .
12 789 234 sx 197 0 .
13 789 234 sx 197 0 .
14 788 234 sx 197 0 .
15 788 234 sx 197 0 .
16 787 235 sx 197 0 .
17 787 235 sx 197 0 .
18 787 235 sx 197 0 .
19 786 236 sx 197 0 .
20 786 236 sx 197 0 .
21 786 236 sx 197 0 .
22 785 236 sx 197 0 .
23 785 235 sx 197 0 .
24 784 235 sx 197 0 .
25 784 235 sx 197 0 .
26 783 236 sx 197 0 .
27 783 236 sx 197 0 .
28 783 236 sx 197 0 .
29 783 236 sx 197 0 .
30 782 237 sx 197 0 .
31 782 236 sx 197 0 .
32 781 237 sx 197 0 .
33 781 237 sx 197 0 .
34 781 237 sx 197 0 .
35 780 238 sx 197 0 .
36 780 238 sx 197 0 .
37 780 238 sx 197 0 .
38 780 239 sx 197 0 .
39 780 239 sx 197 0 .
40 779 240 sx 197 0 .
41 779 240 sx 197 0 .
42 779 240 sx 197 0 .
43 779 241 sx 197 0 .
44 779 241 sx 197 0 .
45 779 242 sx 197 0 .
46 779 242 sx 197 0 .
47 779 243 sx 197 0 .
48 778 243 sx 197 0 .
49 778 244 sx 197 0 .
50 778 244 sx 197 0 .
51 778 245 sx 197 0 .
52 778 245 sx 197 0 .
53 778 246 sx 197 0 .
54 778 246 sx 197 0 .
55 779 247 sx 197 0 .
56 779 247 sx 197 0 .
57 779 247 sx 197 0 .
58 779 248 sx 197 0 .
59 779 248 sx 197 0 .
60 779 249 sx 197 0 .
61 779 249 sx 197 0 .
62 779 250 sx 197 0 .
63 780 250 sx 197 0 .
64 780 250 sx 197 0 .
65 780 251 sx 197 0 .
66 780 251 sx 197 0 .
67 781 252 sx 197 0 .
68 781 252 sx 197 0 .
69 781 252 sx 197 0 .
